,antecedents,consequents,antecedent support,consequent support,support,confidence,lift
339,frozenset({'WRX'}),"frozenset({'LTC', 'XRP'})",0.625,0.08333333333333333,0.08333333333333333,0.13333333333333333,1.6
340,"frozenset({'XEM', 'WRX'})",frozenset({'SAND'}),0.08333333333333333,0.375,0.08333333333333333,1.0,2.6666666666666665
341,"frozenset({'SAND', 'WRX'})",frozenset({'XEM'}),0.20833333333333334,0.16666666666666666,0.08333333333333333,0.39999999999999997,2.4
342,frozenset({'XEM'}),"frozenset({'SAND', 'WRX'})",0.16666666666666666,0.20833333333333334,0.08333333333333333,0.5,2.4
343,frozenset({'SAND'}),"frozenset({'XEM', 'WRX'})",0.375,0.08333333333333333,0.08333333333333333,0.2222222222222222,2.6666666666666665
344,"frozenset({'SOL', 'XRP'})",frozenset({'WRX'}),0.08333333333333333,0.625,0.08333333333333333,1.0,1.6
345,"frozenset({'SOL', 'WRX'})",frozenset({'XRP'}),0.125,0.375,0.08333333333333333,0.6666666666666666,1.7777777777777777
346,"frozenset({'XRP', 'WRX'})",frozenset({'SOL'}),0.25,0.16666666666666666,0.08333333333333333,0.3333333333333333,2.0
347,frozenset({'SOL'}),"frozenset({'XRP', 'WRX'})",0.16666666666666666,0.25,0.08333333333333333,0.5,2.0
348,frozenset({'XRP'}),"frozenset({'SOL', 'WRX'})",0.375,0.125,0.08333333333333333,0.2222222222222222,1.7777777777777777
349,frozenset({'WRX'}),"frozenset({'SOL', 'XRP'})",0.625,0.08333333333333333,0.08333333333333333,0.13333333333333333,1.6
350,"frozenset({'AVAX', 'BNB', 'FLM'})",frozenset({'WRX'}),0.08333333333333333,0.625,0.08333333333333333,1.0,1.6
351,"frozenset({'AVAX', 'BNB', 'WRX'})",frozenset({'FLM'}),0.125,0.16666666666666666,0.08333333333333333,0.6666666666666666,4.0
352,"frozenset({'AVAX', 'FLM', 'WRX'})",frozenset({'BNB'}),0.125,0.16666666666666666,0.08333333333333333,0.6666666666666666,4.0
353,"frozenset({'BNB', 'FLM', 'WRX'})",frozenset({'AVAX'}),0.08333333333333333,0.4166666666666667,0.08333333333333333,1.0,2.4
354,"frozenset({'AVAX', 'BNB'})","frozenset({'FLM', 'WRX'})",0.125,0.125,0.08333333333333333,0.6666666666666666,5.333333333333333
355,"frozenset({'AVAX', 'FLM'})","frozenset({'BNB', 'WRX'})",0.125,0.125,0.08333333333333333,0.6666666666666666,5.333333333333333
356,"frozenset({'AVAX', 'WRX'})","frozenset({'BNB', 'FLM'})",0.375,0.08333333333333333,0.08333333333333333,0.2222222222222222,2.6666666666666665
357,"frozenset({'BNB', 'FLM'})","frozenset({'AVAX', 'WRX'})",0.08333333333333333,0.375,0.08333333333333333,1.0,2.6666666666666665
358,"frozenset({'BNB', 'WRX'})","frozenset({'AVAX', 'FLM'})",0.125,0.125,0.08333333333333333,0.6666666666666666,5.333333333333333
359,"frozenset({'FLM', 'WRX'})","frozenset({'AVAX', 'BNB'})",0.125,0.125,0.08333333333333333,0.6666666666666666,5.333333333333333
360,frozenset({'AVAX'}),"frozenset({'BNB', 'FLM', 'WRX'})",0.4166666666666667,0.08333333333333333,0.08333333333333333,0.19999999999999998,2.4
361,frozenset({'BNB'}),"frozenset({'AVAX', 'FLM', 'WRX'})",0.16666666666666666,0.125,0.08333333333333333,0.5,4.0
362,frozenset({'FLM'}),"frozenset({'AVAX', 'BNB', 'WRX'})",0.16666666666666666,0.125,0.08333333333333333,0.5,4.0
363,frozenset({'WRX'}),"frozenset({'AVAX', 'BNB', 'FLM'})",0.625,0.08333333333333333,0.08333333333333333,0.13333333333333333,1.6
364,"frozenset({'AVAX', 'COTI', 'SAND'})",frozenset({'WRX'}),0.08333333333333333,0.625,0.08333333333333333,1.0,1.6
365,"frozenset({'AVAX', 'COTI', 'WRX'})",frozenset({'SAND'}),0.125,0.375,0.08333333333333333,0.6666666666666666,1.7777777777777777
366,"frozenset({'AVAX', 'SAND', 'WRX'})",frozenset({'COTI'}),0.16666666666666666,0.3333333333333333,0.08333333333333333,0.5,1.5
367,"frozenset({'COTI', 'SAND', 'WRX'})",frozenset({'AVAX'}),0.08333333333333333,0.4166666666666667,0.08333333333333333,1.0,2.4
368,"frozenset({'AVAX', 'COTI'})","frozenset({'SAND', 'WRX'})",0.125,0.20833333333333334,0.08333333333333333,0.6666666666666666,3.1999999999999997
369,"frozenset({'AVAX', 'SAND'})","frozenset({'COTI', 'WRX'})",0.20833333333333334,0.16666666666666666,0.08333333333333333,0.39999999999999997,2.4
370,"frozenset({'COTI', 'WRX'})","frozenset({'AVAX', 'SAND'})",0.16666666666666666,0.20833333333333334,0.08333333333333333,0.5,2.4
371,"frozenset({'SAND', 'WRX'})","frozenset({'AVAX', 'COTI'})",0.20833333333333334,0.125,0.08333333333333333,0.39999999999999997,3.1999999999999997
372,frozenset({'AVAX'}),"frozenset({'COTI', 'SAND', 'WRX'})",0.4166666666666667,0.08333333333333333,0.08333333333333333,0.19999999999999998,2.4
373,frozenset({'COTI'}),"frozenset({'AVAX', 'SAND', 'WRX'})",0.3333333333333333,0.16666666666666666,0.08333333333333333,0.25,1.5
374,frozenset({'SAND'}),"frozenset({'AVAX', 'COTI', 'WRX'})",0.375,0.125,0.08333333333333333,0.2222222222222222,1.7777777777777777
375,frozenset({'WRX'}),"frozenset({'AVAX', 'COTI', 'SAND'})",0.625,0.08333333333333333,0.08333333333333333,0.13333333333333333,1.6
376,"frozenset({'AVAX', 'ETH', 'DOT'})",frozenset({'WRX'}),0.08333333333333333,0.625,0.08333333333333333,1.0,1.6
377,"frozenset({'AVAX', 'ETH', 'WRX'})",frozenset({'DOT'}),0.08333333333333333,0.20833333333333334,0.08333333333333333,1.0,4.8
378,"frozenset({'AVAX', 'DOT', 'WRX'})",frozenset({'ETH'}),0.08333333333333333,0.2916666666666667,0.08333333333333333,1.0,3.4285714285714284
379,"frozenset({'ETH', 'DOT', 'WRX'})",frozenset({'AVAX'}),0.08333333333333333,0.4166666666666667,0.08333333333333333,1.0,2.4
380,"frozenset({'AVAX', 'ETH'})","frozenset({'DOT', 'WRX'})",0.08333333333333333,0.125,0.08333333333333333,1.0,8.0
381,"frozenset({'AVAX', 'DOT'})","frozenset({'ETH', 'WRX'})",0.08333333333333333,0.16666666666666666,0.08333333333333333,1.0,6.0
382,"frozenset({'AVAX', 'WRX'})","frozenset({'ETH', 'DOT'})",0.375,0.125,0.08333333333333333,0.2222222222222222,1.7777777777777777
383,"frozenset({'ETH', 'DOT'})","frozenset({'AVAX', 'WRX'})",0.125,0.375,0.08333333333333333,0.6666666666666666,1.7777777777777777
384,"frozenset({'ETH', 'WRX'})","frozenset({'AVAX', 'DOT'})",0.16666666666666666,0.08333333333333333,0.08333333333333333,0.5,6.0
385,"frozenset({'DOT', 'WRX'})","frozenset({'AVAX', 'ETH'})",0.125,0.08333333333333333,0.08333333333333333,0.6666666666666666,8.0
386,frozenset({'AVAX'}),"frozenset({'ETH', 'DOT', 'WRX'})",0.4166666666666667,0.08333333333333333,0.08333333333333333,0.19999999999999998,2.4
387,frozenset({'ETH'}),"frozenset({'AVAX', 'DOT', 'WRX'})",0.2916666666666667,0.08333333333333333,0.08333333333333333,0.2857142857142857,3.4285714285714284
388,frozenset({'DOT'}),"frozenset({'AVAX', 'ETH', 'WRX'})",0.20833333333333334,0.08333333333333333,0.08333333333333333,0.39999999999999997,4.8
389,frozenset({'WRX'}),"frozenset({'AVAX', 'ETH', 'DOT'})",0.625,0.08333333333333333,0.08333333333333333,0.13333333333333333,1.6
390,"frozenset({'XEM', 'AVAX', 'SAND'})",frozenset({'WRX'}),0.08333333333333333,0.625,0.08333333333333333,1.0,1.6
391,"frozenset({'AVAX', 'SAND', 'WRX'})",frozenset({'XEM'}),0.16666666666666666,0.16666666666666666,0.08333333333333333,0.5,3.0
392,"frozenset({'AVAX', 'XEM', 'WRX'})",frozenset({'SAND'}),0.08333333333333333,0.375,0.08333333333333333,1.0,2.6666666666666665
393,"frozenset({'XEM', 'SAND', 'WRX'})",frozenset({'AVAX'}),0.08333333333333333,0.4166666666666667,0.08333333333333333,1.0,2.4
394,"frozenset({'AVAX', 'SAND'})","frozenset({'XEM', 'WRX'})",0.20833333333333334,0.08333333333333333,0.08333333333333333,0.39999999999999997,4.8
395,"frozenset({'AVAX', 'XEM'})","frozenset({'SAND', 'WRX'})",0.08333333333333333,0.20833333333333334,0.08333333333333333,1.0,4.8
396,"frozenset({'AVAX', 'WRX'})","frozenset({'XEM', 'SAND'})",0.375,0.125,0.08333333333333333,0.2222222222222222,1.7777777777777777
397,"frozenset({'XEM', 'SAND'})","frozenset({'AVAX', 'WRX'})",0.125,0.375,0.08333333333333333,0.6666666666666666,1.7777777777777777
398,"frozenset({'SAND', 'WRX'})","frozenset({'AVAX', 'XEM'})",0.20833333333333334,0.08333333333333333,0.08333333333333333,0.39999999999999997,4.8
399,"frozenset({'XEM', 'WRX'})","frozenset({'AVAX', 'SAND'})",0.08333333333333333,0.20833333333333334,0.08333333333333333,1.0,4.8
400,frozenset({'AVAX'}),"frozenset({'XEM', 'SAND', 'WRX'})",0.4166666666666667,0.08333333333333333,0.08333333333333333,0.19999999999999998,2.4
401,frozenset({'SAND'}),"frozenset({'AVAX', 'XEM', 'WRX'})",0.375,0.08333333333333333,0.08333333333333333,0.2222222222222222,2.6666666666666665
402,frozenset({'XEM'}),"frozenset({'AVAX', 'SAND', 'WRX'})",0.16666666666666666,0.16666666666666666,0.08333333333333333,0.5,3.0
403,frozenset({'WRX'}),"frozenset({'XEM', 'AVAX', 'SAND'})",0.625,0.08333333333333333,0.08333333333333333,0.13333333333333333,1.6
404,"frozenset({'BNB', 'CAKE', 'XEM'})",frozenset({'SAND'}),0.08333333333333333,0.375,0.08333333333333333,1.0,2.6666666666666665
405,"frozenset({'BNB', 'SAND', 'XEM'})",frozenset({'CAKE'}),0.08333333333333333,0.25,0.08333333333333333,1.0,4.0
406,"frozenset({'SAND', 'CAKE', 'XEM'})",frozenset({'BNB'}),0.08333333333333333,0.16666666666666666,0.08333333333333333,1.0,6.0
407,"frozenset({'BNB', 'CAKE', 'SAND'})",frozenset({'XEM'}),0.08333333333333333,0.16666666666666666,0.08333333333333333,1.0,6.0
408,"frozenset({'BNB', 'XEM'})","frozenset({'CAKE', 'SAND'})",0.08333333333333333,0.125,0.08333333333333333,1.0,8.0
409,"frozenset({'CAKE', 'XEM'})","frozenset({'BNB', 'SAND'})",0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,12.0
410,"frozenset({'SAND', 'XEM'})","frozenset({'BNB', 'CAKE'})",0.125,0.08333333333333333,0.08333333333333333,0.6666666666666666,8.0
411,"frozenset({'BNB', 'CAKE'})","frozenset({'SAND', 'XEM'})",0.08333333333333333,0.125,0.08333333333333333,1.0,8.0
412,"frozenset({'BNB', 'SAND'})","frozenset({'CAKE', 'XEM'})",0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,12.0
413,"frozenset({'CAKE', 'SAND'})","frozenset({'BNB', 'XEM'})",0.125,0.08333333333333333,0.08333333333333333,0.6666666666666666,8.0
414,frozenset({'XEM'}),"frozenset({'BNB', 'CAKE', 'SAND'})",0.16666666666666666,0.08333333333333333,0.08333333333333333,0.5,6.0
415,frozenset({'BNB'}),"frozenset({'SAND', 'CAKE', 'XEM'})",0.16666666666666666,0.08333333333333333,0.08333333333333333,0.5,6.0
416,frozenset({'CAKE'}),"frozenset({'BNB', 'SAND', 'XEM'})",0.25,0.08333333333333333,0.08333333333333333,0.3333333333333333,4.0
417,frozenset({'SAND'}),"frozenset({'BNB', 'CAKE', 'XEM'})",0.375,0.08333333333333333,0.08333333333333333,0.2222222222222222,2.6666666666666665
418,"frozenset({'BTC', 'DOGE', 'XRP'})",frozenset({'WRX'}),0.08333333333333333,0.625,0.08333333333333333,1.0,1.6
419,"frozenset({'BTC', 'DOGE', 'WRX'})",frozenset({'XRP'}),0.08333333333333333,0.375,0.08333333333333333,1.0,2.6666666666666665
420,"frozenset({'BTC', 'XRP', 'WRX'})",frozenset({'DOGE'}),0.08333333333333333,0.16666666666666666,0.08333333333333333,1.0,6.0
421,"frozenset({'DOGE', 'XRP', 'WRX'})",frozenset({'BTC'}),0.08333333333333333,0.2916666666666667,0.08333333333333333,1.0,3.4285714285714284
422,"frozenset({'BTC', 'DOGE'})","frozenset({'XRP', 'WRX'})",0.125,0.25,0.08333333333333333,0.6666666666666666,2.6666666666666665
423,"frozenset({'BTC', 'XRP'})","frozenset({'DOGE', 'WRX'})",0.16666666666666666,0.125,0.08333333333333333,0.5,4.0
424,"frozenset({'BTC', 'WRX'})","frozenset({'DOGE', 'XRP'})",0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,12.0
425,"frozenset({'DOGE', 'XRP'})","frozenset({'BTC', 'WRX'})",0.08333333333333333,0.08333333333333333,0.08333333333333333,1.0,12.0
426,"frozenset({'DOGE', 'WRX'})","frozenset({'BTC', 'XRP'})",0.125,0.16666666666666666,0.08333333333333333,0.6666666666666666,4.0
427,"frozenset({'XRP', 'WRX'})","frozenset({'BTC', 'DOGE'})",0.25,0.125,0.08333333333333333,0.3333333333333333,2.6666666666666665
428,frozenset({'BTC'}),"frozenset({'DOGE', 'XRP', 'WRX'})",0.2916666666666667,0.08333333333333333,0.08333333333333333,0.2857142857142857,3.4285714285714284
429,frozenset({'DOGE'}),"frozenset({'BTC', 'XRP', 'WRX'})",0.16666666666666666,0.08333333333333333,0.08333333333333333,0.5,6.0
430,frozenset({'XRP'}),"frozenset({'BTC', 'DOGE', 'WRX'})",0.375,0.08333333333333333,0.08333333333333333,0.2222222222222222,2.6666666666666665
431,frozenset({'WRX'}),"frozenset({'BTC', 'DOGE', 'XRP'})",0.625,0.08333333333333333,0.08333333333333333,0.13333333333333333,1.6
